1,1,121.85,334.14,135.23999999999998,59.22000000000003,1,1,1.0
1,2,207.77,250.85,95.55999999999997,41.01000000000002,1,1,1.0
1,3,733.52,266.08,72.13,39.44,1,1,1.0
2,1,99.8,336.16,135.56,59.94999999999999,1,1,1.0
2,2,207.77,250.94,95.55999999999997,41.06999999999999,1,1,1.0
2,3,719.55,267.95,73.45000000000005,40.0,1,1,1.0
3,1,74.7,340.27,138.93,60.68000000000001,1,1,1.0
3,2,207.77,251.02,95.55999999999997,41.140000000000015,1,1,1.0
3,3,705.57,269.81,74.78999999999996,40.56,1,1,1.0
4,1,47.5,344.38,143.9,61.410000000000025,1,1,1.0
4,2,207.77,251.11,95.55999999999997,41.19999999999999,1,1,1.0
4,3,691.6,271.67,76.11000000000001,41.120000000000005,1,1,1.0
5,1,22.7,348.48,147.13000000000002,62.14999999999998,1,1,1.0
5,2,207.77,251.2,95.55999999999997,41.25999999999999,1,1,1.0
5,3,678.61,273.54,77.44999999999993,40.75999999999999,1,1,1.0
6,1,0.0,352.59,148.27,62.88000000000005,1,1,1.0
6,2,207.77,251.29,95.55999999999997,41.32000000000002,1,1,1.0
6,3,663.85,275.4,78.76999999999998,41.78000000000003,1,1,1.0
7,1,0.15,356.7,126.55,63.60000000000002,1,1,1.0
7,2,207.77,251.38,95.55999999999997,41.379999999999995,1,1,1.0
7,3,649.08,277.27,80.09999999999991,42.80000000000001,1,1,1.0
8,1,0.0,356.7,103.0,70.80000000000001,1,1,1.0
8,2,207.77,251.47,95.55999999999997,41.440000000000026,1,1,1.0
8,3,636.3,279.43,79.90000000000009,43.360000000000014,1,1,1.0
9,1,0.0,364.27,77.5,56.33000000000004,1,1,1.0
9,2,207.77,251.56,95.55999999999997,41.5,1,1,1.0
9,3,620.53,281.59,83.47000000000003,43.920000000000016,1,1,1.0
10,1,0.0,371.83,52.0,52.22000000000003,1,1,1.0
10,2,207.77,251.65,95.55999999999997,41.54999999999998,1,1,1.0
10,3,604.77,283.76,83.83000000000004,44.48000000000002,1,1,1.0
11,1,0.0,379.4,26.5,48.10000000000002,1,1,1.0
11,2,207.77,251.73,95.55999999999997,41.62000000000003,1,1,1.0
11,3,589.0,285.92,85.64999999999998,45.039999999999964,1,1,1.0
12,2,207.77,251.82,95.55999999999997,41.68000000000001,1,1,1.0
12,3,573.23,288.08,87.47000000000003,45.60000000000002,1,1,1.0
13,2,207.77,251.91,95.55999999999997,41.73999999999998,1,1,1.0
13,3,557.47,290.25,88.64999999999998,46.160000000000025,1,1,1.0
14,2,207.77,252.0,95.55999999999997,41.80000000000001,1,1,1.0
14,3,541.7,292.41,89.83999999999992,46.71999999999997,1,1,1.0
15,2,207.77,252.0,95.03999999999999,41.80000000000001,1,1,1.0
15,3,525.93,294.57,91.03000000000009,47.28000000000003,1,1,1.0
16,2,207.77,252.0,94.53,41.80000000000001,1,1,1.0
16,3,510.17,296.74,92.20999999999998,47.839999999999975,1,1,1.0
17,2,207.77,252.0,94.53,41.35000000000002,1,1,1.0
17,3,494.4,298.9,93.39999999999998,48.400000000000034,1,1,1.0
18,2,207.77,252.0,94.53,40.89999999999998,1,1,1.0
18,3,476.5,301.3,95.29999999999995,49.44,1,1,1.0
19,2,207.75,252.07,94.52999999999997,40.900000000000034,1,1,1.0
19,3,458.6,303.69,97.19999999999993,50.48000000000002,1,1,1.0
20,2,207.73,252.15,94.53,40.900000000000006,1,1,1.0
20,3,440.7,306.09,99.09999999999997,51.52000000000004,1,1,1.0
21,2,207.72,252.22,94.52000000000001,40.900000000000006,1,1,1.0
21,3,422.8,308.49,100.99999999999994,52.56,1,1,1.0
22,2,207.7,252.3,94.53000000000003,40.89999999999998,1,1,1.0
22,3,403.93,311.04,104.57,54.620000000000005,1,1,1.0
23,2,207.68,252.37,94.52999999999997,40.89999999999998,1,1,1.0
23,3,385.07,313.6,108.13,56.66999999999996,1,1,1.0
24,2,207.66,252.45,94.53,40.900000000000034,1,1,1.0
24,3,366.2,319.2,108.60000000000002,55.68000000000001,1,1,1.0
25,2,207.64,252.52,94.53000000000003,40.900000000000006,1,1,1.0
25,3,347.7,322.1,109.80000000000001,56.70999999999998,1,1,1.0
26,2,207.62,252.6,94.52999999999997,40.900000000000006,1,1,1.0
26,3,327.32,325.0,112.68,57.75,1,1,1.0
27,2,207.68,252.58,94.37,40.900000000000006,1,1,1.0
27,3,306.94,327.9,115.56,58.79000000000002,1,1,1.0
28,2,207.73,252.57,94.22,40.900000000000034,1,1,1.0
28,3,286.55,330.8,118.44999999999999,59.829999999999984,1,1,1.0
29,2,207.78,252.55,94.07000000000002,40.89999999999998,1,1,1.0
29,3,264.88,334.05,120.72000000000003,61.039999999999964,1,1,1.0
30,2,207.83,252.53,93.91999999999999,40.900000000000006,1,1,1.0
30,3,243.2,337.3,123.0,62.25,1,1,1.0
31,2,207.89,252.52,93.75999999999999,40.900000000000006,1,1,1.0
31,3,221.52,340.55,125.28,63.46999999999997,1,1,1.0
32,2,207.94,252.5,93.61000000000001,40.89999999999998,1,1,1.0
32,3,199.84,343.8,127.55999999999997,64.68,1,1,1.0
33,2,207.99,252.48,93.45999999999998,40.900000000000006,1,1,1.0
33,3,175.6,348.9,132.9,64.68,1,1,1.0
34,2,208.05,252.47,93.30000000000001,40.900000000000006,1,1,1.0
34,3,150.7,352.5,136.17000000000002,66.75,1,1,1.0
35,2,208.1,252.45,93.15,40.900000000000034,1,1,1.0
35,3,125.2,356.1,140.03000000000003,68.82999999999998,1,1,1.0
36,2,208.1,252.45,94.28,40.900000000000034,1,1,1.0
36,3,101.7,359.7,141.89999999999998,70.90000000000003,1,1,1.0
37,2,208.1,252.45,95.4,40.900000000000034,1,1,1.0
37,3,74.08,364.97,146.69,71.57,1,1,1.0
38,2,208.24,252.45,95.25999999999999,40.900000000000034,1,1,1.0
38,3,46.45,370.23,151.48000000000002,72.24000000000001,1,1,1.0
39,2,208.39,252.45,95.11000000000001,40.900000000000034,1,1,1.0
39,3,18.83,375.5,156.26999999999998,72.91000000000003,1,1,1.0
40,2,208.53,252.45,94.97,40.900000000000034,1,1,1.0
40,3,0.0,379.0,150.45,76.07,1,1,1.0
41,2,208.67,252.45,94.83000000000001,40.900000000000034,1,1,1.0
41,3,0.0,382.5,125.8,79.24000000000001,1,1,1.0
42,2,208.81,252.45,94.69,40.900000000000034,1,1,1.0
42,3,0.0,386.0,101.15,82.39999999999998,1,1,1.0
43,2,208.96,252.45,94.53999999999999,40.900000000000034,1,1,1.0
43,3,0.0,394.0,76.5,67.42000000000002,1,1,1.0
44,2,209.1,252.45,94.4,40.900000000000034,1,1,1.0
44,3,0.0,404.6,49.1,61.25999999999999,1,1,1.0
45,2,209.1,252.54,94.38000000000002,40.91999999999999,1,1,1.0
